X,Y,DEPTH (m),-1,Z
541687.549,710934.58,4.88,-1,-4.88
541687.402,710934.524,4.86,-1,-4.86
541687.254,710934.469,4.87,-1,-4.87
541687.107,710934.414,4.96,-1,-4.96
541686.959,710934.358,4.91,-1,-4.91
541686.812,710934.303,4.86,-1,-4.86
541686.677,710934.26,4.96,-1,-4.96
541686.542,710934.217,4.94,-1,-4.94
541686.407,710934.174,4.88,-1,-4.88
541686.272,710934.131,4.98,-1,-4.98
541686.137,710934.087,4.96,-1,-4.96
541686.001,710934.044,5.17,-1,-5.17
541685.866,710934.001,5.07,-1,-5.07
541685.731,710933.958,5.09,-1,-5.09
541685.596,710933.915,5.26,-1,-5.26
541685.461,710933.872,5.26,-1,-5.26
541685.326,710933.829,5.09,-1,-5.09
541685.191,710933.786,5.09,-1,-5.09
541685.056,710933.743,5.05,-1,-5.05
541684.921,710933.7,5.05,-1,-5.05
541684.786,710933.657,5.05,-1,-5.05
541684.65,710933.613,5.01,-1,-5.01
541684.515,710933.57,5.04,-1,-5.04
541684.38,710933.527,4.94,-1,-4.94
541684.245,710933.484,4.98,-1,-4.98
541684.11,710933.441,5.01,-1,-5.01
541683.975,710933.398,5.21,-1,-5.21
541683.84,710933.355,5.15,-1,-5.15
541683.705,710933.312,5.16,-1,-5.16
541683.57,710933.269,5.05,-1,-5.05
541683.434,710933.225,5.04,-1,-5.04
541683.299,710933.182,5.05,-1,-5.05
541683.164,710933.139,5.01,-1,-5.01
541683.029,710933.096,5.01,-1,-5.01
541682.894,710933.053,5.19,-1,-5.19
541682.759,710933.01,5.07,-1,-5.07
541682.642,710932.979,5.03,-1,-5.03
541682.526,710932.948,5.07,-1,-5.07
541682.409,710932.918,5.11,-1,-5.11
541682.292,710932.887,5.01,-1,-5.01
541682.175,710932.856,5,-1,-5
541682.059,710932.825,4.98,-1,-4.98
541681.942,710932.794,4.92,-1,-4.92
541681.825,710932.764,4.95,-1,-4.95
541681.708,710932.733,4.9,-1,-4.9
541681.592,710932.702,4.91,-1,-4.91
541681.475,710932.671,4.86,-1,-4.86
541681.358,710932.64,4.79,-1,-4.79
541681.241,710932.61,4.83,-1,-4.83
541681.125,710932.579,4.8,-1,-4.8
541681.008,710932.548,4.86,-1,-4.86
541680.891,710932.517,4.82,-1,-4.82
541680.775,710932.486,4.78,-1,-4.78
541680.658,710932.456,4.84,-1,-4.84
541680.541,710932.425,4.82,-1,-4.82
541680.424,710932.394,4.87,-1,-4.87
541680.308,710932.363,4.84,-1,-4.84
541680.191,710932.332,4.86,-1,-4.86
541680.074,710932.302,4.84,-1,-4.84
541679.957,710932.271,4.86,-1,-4.86
541679.841,710932.24,4.88,-1,-4.88
541679.724,710932.209,4.93,-1,-4.93
541679.607,710932.178,5.03,-1,-5.03
541679.49,710932.148,4.91,-1,-4.91
541679.374,710932.117,4.91,-1,-4.91
541679.257,710932.086,4.97,-1,-4.97
541679.153,710932.018,4.87,-1,-4.87
541679.048,710931.951,4.84,-1,-4.84
541678.944,710931.883,4.83,-1,-4.83
541678.84,710931.815,4.83,-1,-4.83
541678.735,710931.748,4.82,-1,-4.82
541678.631,710931.68,4.83,-1,-4.83
541678.526,710931.613,4.8,-1,-4.8
541678.422,710931.545,4.78,-1,-4.78
541678.318,710931.477,4.88,-1,-4.88
541678.213,710931.41,4.79,-1,-4.79
541678.109,710931.342,4.82,-1,-4.82
541678.005,710931.274,4.74,-1,-4.74
541677.9,710931.207,4.72,-1,-4.72
541677.796,710931.139,4.73,-1,-4.73
541677.691,710931.072,4.74,-1,-4.74
541677.587,710931.004,4.74,-1,-4.74
541677.483,710930.936,4.73,-1,-4.73
541677.378,710930.869,4.73,-1,-4.73
541677.274,710930.801,4.75,-1,-4.75
541677.17,710930.733,4.76,-1,-4.76
541677.065,710930.666,4.76,-1,-4.76
541676.961,710930.598,4.71,-1,-4.71
541676.857,710930.53,4.73,-1,-4.73
541676.752,710930.463,4.69,-1,-4.69
541676.648,710930.395,4.7,-1,-4.7
541676.543,710930.328,4.75,-1,-4.75
541676.439,710930.26,4.72,-1,-4.72
541676.335,710930.192,4.69,-1,-4.69
541676.23,710930.125,4.71,-1,-4.71
541676.126,710930.057,4.66,-1,-4.66
541676.016,710929.94,4.67,-1,-4.67
541675.905,710929.824,4.66,-1,-4.66
541675.795,710929.707,4.66,-1,-4.66
541675.684,710929.59,4.62,-1,-4.62
541675.574,710929.473,4.63,-1,-4.63
541675.463,710929.357,4.58,-1,-4.58
541675.353,710929.24,4.57,-1,-4.57
541675.242,710929.123,4.55,-1,-4.55
541675.132,710929.006,4.58,-1,-4.58
541675.021,710928.89,4.55,-1,-4.55
541674.911,710928.773,4.53,-1,-4.53
541674.8,710928.656,4.55,-1,-4.55
541674.689,710928.539,4.55,-1,-4.55
541674.579,710928.423,4.5,-1,-4.5
541674.468,710928.306,4.53,-1,-4.53
541674.358,710928.189,4.57,-1,-4.57
541674.248,710928.073,4.69,-1,-4.69
541674.137,710927.956,4.48,-1,-4.48
541674.027,710927.839,4.51,-1,-4.51
541673.916,710927.722,4.49,-1,-4.49
541673.806,710927.606,4.47,-1,-4.47
541673.695,710927.489,4.48,-1,-4.48
541673.585,710927.372,4.42,-1,-4.42
541673.474,710927.255,4.45,-1,-4.45
541673.363,710927.139,4.42,-1,-4.42
541673.253,710927.022,4.41,-1,-4.41
541673.142,710926.905,4.37,-1,-4.37
541673.032,710926.788,4.32,-1,-4.32
541672.921,710926.672,4.24,-1,-4.24
541672.811,710926.555,4.29,-1,-4.29
541672.71,710926.424,4.26,-1,-4.26
541672.609,710926.293,4.26,-1,-4.26
541672.508,710926.162,4.26,-1,-4.26
541672.407,710926.032,4.24,-1,-4.24
541672.306,710925.901,4.23,-1,-4.23
541672.205,710925.77,4.22,-1,-4.22
541672.104,710925.639,4.19,-1,-4.19
541672.003,710925.508,4.17,-1,-4.17
541671.902,710925.377,4.16,-1,-4.16
541671.801,710925.247,4.16,-1,-4.16
541671.7,710925.116,4.15,-1,-4.15
541671.599,710924.985,4.17,-1,-4.17
541671.498,710924.854,4.13,-1,-4.13
541671.397,710924.723,4.16,-1,-4.16
541671.296,710924.592,4.15,-1,-4.15
541671.196,710924.462,4.13,-1,-4.13
541671.095,710924.331,4.13,-1,-4.13
541670.994,710924.2,4.13,-1,-4.13
541670.893,710924.069,4.11,-1,-4.11
541670.792,710923.938,4.09,-1,-4.09
541670.691,710923.807,4.13,-1,-4.13
541670.59,710923.677,4.11,-1,-4.11
541670.489,710923.546,4.08,-1,-4.08
541670.388,710923.415,4.03,-1,-4.03
541670.287,710923.284,4.08,-1,-4.08
541670.186,710923.153,4.05,-1,-4.05
541670.085,710923.022,4.04,-1,-4.04
541669.984,710922.892,3.98,-1,-3.98
541669.883,710922.761,3.94,-1,-3.94
541669.782,710922.63,3.93,-1,-3.93
541669.681,710922.499,3.94,-1,-3.94
541669.589,710922.37,3.93,-1,-3.93
541669.497,710922.241,3.91,-1,-3.91
541669.405,710922.112,3.92,-1,-3.92
541669.313,710921.983,3.91,-1,-3.91
541669.221,710921.854,3.9,-1,-3.9
541669.129,710921.725,3.94,-1,-3.94
541669.037,710921.596,3.92,-1,-3.92
541668.944,710921.467,3.87,-1,-3.87
541668.852,710921.338,3.89,-1,-3.89
541668.76,710921.209,3.86,-1,-3.86
541668.668,710921.08,3.87,-1,-3.87
541668.576,710920.951,3.85,-1,-3.85
541668.484,710920.822,3.84,-1,-3.84
541668.392,710920.693,3.85,-1,-3.85
541668.3,710920.564,3.8,-1,-3.8
541668.208,710920.435,3.8,-1,-3.8
541668.116,710920.306,3.74,-1,-3.74
541668.024,710920.177,3.75,-1,-3.75
541667.932,710920.048,3.73,-1,-3.73
541667.84,710919.919,3.72,-1,-3.72
541667.748,710919.79,3.7,-1,-3.7
541667.656,710919.661,3.72,-1,-3.72
541667.563,710919.532,3.69,-1,-3.69
541667.471,710919.403,3.63,-1,-3.63
541667.379,710919.274,3.68,-1,-3.68
541667.287,710919.145,3.59,-1,-3.59
541667.195,710919.016,3.58,-1,-3.58
541667.103,710918.887,3.66,-1,-3.66
541667.011,710918.758,3.58,-1,-3.58
541666.919,710918.629,3.56,-1,-3.56
541665.906,710917.154,2.79,-1,-2.79
541664.894,710915.679,2.75,-1,-2.75
541663.881,710914.205,2.75,-1,-2.75
541662.868,710912.73,2.69,-1,-2.69
541662.782,710912.589,2.68,-1,-2.68
541662.696,710912.447,2.65,-1,-2.65
541662.61,710912.306,2.61,-1,-2.61
541662.524,710912.165,2.63,-1,-2.63
541662.439,710912.024,2.61,-1,-2.61
541662.353,710911.882,2.65,-1,-2.65
541662.267,710911.741,2.57,-1,-2.57
541662.181,710911.6,2.56,-1,-2.56
541662.095,710911.458,2.57,-1,-2.57
541662.009,710911.317,2.54,-1,-2.54
541661.923,710911.176,2.49,-1,-2.49
541661.837,710911.034,2.49,-1,-2.49
541661.751,710910.893,2.46,-1,-2.46
541661.665,710910.752,2.43,-1,-2.43
541661.579,710910.61,2.41,-1,-2.41
541661.494,710910.469,2.43,-1,-2.43
541661.408,710910.328,2.38,-1,-2.38
541661.322,710910.187,2.34,-1,-2.34
541661.236,710910.045,2.31,-1,-2.31
541661.15,710909.904,2.31,-1,-2.31
541661.064,710909.763,2.29,-1,-2.29
541660.978,710909.621,2.25,-1,-2.25
541660.892,710909.48,2.25,-1,-2.25
541660.806,710909.339,2.27,-1,-2.27
541660.72,710909.198,2.25,-1,-2.25
541660.635,710909.056,2.21,-1,-2.21
541660.549,710908.915,2.24,-1,-2.24
541660.463,710908.774,2.24,-1,-2.24
541660.377,710908.632,2.25,-1,-2.25
541660.291,710908.491,2.25,-1,-2.25
541660.009,710908.014,1.98,-1,-1.98
541659.728,710907.537,1.97,-1,-1.97
541659.446,710907.06,1.98,-1,-1.98
541659.165,710906.583,1.98,-1,-1.98
541658.883,710906.106,1.98,-1,-1.98
541658.602,710905.629,1.95,-1,-1.95
541658.32,710905.152,1.93,-1,-1.93
541658.039,710904.675,1.93,-1,-1.93
541657.757,710904.198,1.93,-1,-1.93
541657.476,710903.721,1.92,-1,-1.92
541657.194,710903.244,1.93,-1,-1.93
541656.913,710902.767,2.04,-1,-2.04
541656.631,710902.29,2.02,-1,-2.02
541656.35,710901.813,2.02,-1,-2.02
541656.068,710901.336,2.04,-1,-2.04
541655.787,710900.859,2.08,-1,-2.08
541655.505,710900.382,2.04,-1,-2.04
541655.425,710900.284,1.92,-1,-1.92
541655.345,710900.185,1.88,-1,-1.88
541655.266,710900.087,1.85,-1,-1.85
541655.186,710899.989,1.86,-1,-1.86
541655.106,710899.89,1.87,-1,-1.87
541655.026,710899.792,1.86,-1,-1.86
541654.946,710899.694,1.83,-1,-1.83
541654.867,710899.595,1.82,-1,-1.82
541654.787,710899.497,1.82,-1,-1.82
541654.707,710899.399,1.8,-1,-1.8
541654.627,710899.3,1.84,-1,-1.84
541654.547,710899.202,1.82,-1,-1.82
541654.468,710899.104,1.82,-1,-1.82
541654.388,710899.005,1.85,-1,-1.85
541654.308,710898.907,1.85,-1,-1.85
541654.228,710898.809,1.85,-1,-1.85
541654.148,710898.71,1.86,-1,-1.86
541654.069,710898.612,1.84,-1,-1.84
541653.989,710898.514,1.85,-1,-1.85
541653.909,710898.415,1.84,-1,-1.84
541653.829,710898.317,1.84,-1,-1.84
541653.749,710898.219,1.83,-1,-1.83
541653.67,710898.12,1.84,-1,-1.84
541653.59,710898.022,1.82,-1,-1.82
541653.51,710897.924,1.81,-1,-1.81
541653.43,710897.825,1.82,-1,-1.82
541653.35,710897.727,1.83,-1,-1.83
541653.271,710897.629,1.83,-1,-1.83
541653.191,710897.53,1.81,-1,-1.81
541653.111,710897.432,1.81,-1,-1.81
541653.025,710897.346,1.79,-1,-1.79
541652.939,710897.26,1.8,-1,-1.8
541652.853,710897.174,1.78,-1,-1.78
541652.767,710897.088,1.78,-1,-1.78
541652.681,710897.002,1.77,-1,-1.77
541652.595,710896.916,1.77,-1,-1.77
541652.509,710896.83,1.76,-1,-1.76
541652.424,710896.744,1.76,-1,-1.76
541652.338,710896.658,1.79,-1,-1.79
541652.252,710896.572,1.76,-1,-1.76
541652.166,710896.486,1.78,-1,-1.78
541652.08,710896.4,1.77,-1,-1.77
541651.994,710896.314,1.76,-1,-1.76
541651.908,710896.228,1.77,-1,-1.77
541651.822,710896.142,1.77,-1,-1.77
541651.736,710896.055,1.77,-1,-1.77
541651.65,710895.969,1.78,-1,-1.78
541651.564,710895.883,1.77,-1,-1.77
541651.478,710895.797,1.76,-1,-1.76
541651.392,710895.711,1.76,-1,-1.76
541651.306,710895.625,1.78,-1,-1.78
541651.22,710895.539,1.77,-1,-1.77
541651.135,710895.453,1.76,-1,-1.76
541651.049,710895.367,1.75,-1,-1.75
541650.963,710895.281,1.73,-1,-1.73
541650.877,710895.195,1.75,-1,-1.75
541650.791,710895.109,1.75,-1,-1.75
541650.705,710895.023,1.72,-1,-1.72
541650.619,710894.937,1.73,-1,-1.73
541650.533,710894.851,1.71,-1,-1.71
541650.456,710894.774,1.71,-1,-1.71
541650.379,710894.696,1.71,-1,-1.71
541650.301,710894.619,1.69,-1,-1.69
541650.224,710894.542,1.7,-1,-1.7
541650.147,710894.464,1.69,-1,-1.69
541650.07,710894.387,1.69,-1,-1.69
541649.992,710894.31,1.71,-1,-1.71
541649.915,710894.232,1.71,-1,-1.71
541649.838,710894.155,1.69,-1,-1.69
541649.761,710894.078,1.73,-1,-1.73
541649.684,710894,1.72,-1,-1.72
541649.606,710893.923,1.72,-1,-1.72
541649.529,710893.846,1.73,-1,-1.73
541649.452,710893.768,1.71,-1,-1.71
541649.375,710893.691,1.73,-1,-1.73
541649.297,710893.614,1.74,-1,-1.74
541649.22,710893.537,1.74,-1,-1.74
541649.143,710893.459,1.77,-1,-1.77
541649.066,710893.382,1.76,-1,-1.76
541648.988,710893.305,1.75,-1,-1.75
541648.911,710893.227,1.75,-1,-1.75
541648.834,710893.15,1.75,-1,-1.75
541648.757,710893.073,1.76,-1,-1.76
541648.68,710892.995,1.74,-1,-1.74
541648.602,710892.918,1.73,-1,-1.73
541648.525,710892.841,1.72,-1,-1.72
541648.448,710892.763,1.73,-1,-1.73
541648.371,710892.686,1.71,-1,-1.71
541648.293,710892.609,1.7,-1,-1.7
541648.216,710892.531,1.72,-1,-1.72
541648.139,710892.454,1.7,-1,-1.7
541648.078,710892.386,1.69,-1,-1.69
541648.016,710892.319,1.73,-1,-1.73
541647.955,710892.251,1.71,-1,-1.71
541647.893,710892.184,1.73,-1,-1.73
541647.832,710892.116,1.7,-1,-1.7
541647.771,710892.049,1.7,-1,-1.7
541647.709,710891.981,1.71,-1,-1.71
541647.648,710891.913,1.72,-1,-1.72
541647.586,710891.846,1.72,-1,-1.72
541647.525,710891.778,1.71,-1,-1.71
541647.464,710891.711,1.7,-1,-1.7
541647.402,710891.643,1.72,-1,-1.72
541647.341,710891.576,1.72,-1,-1.72
541647.279,710891.508,1.71,-1,-1.71
541647.218,710891.441,1.71,-1,-1.71
541647.157,710891.373,1.71,-1,-1.71
541647.095,710891.305,1.7,-1,-1.7
541647.034,710891.238,1.7,-1,-1.7
541646.972,710891.17,1.71,-1,-1.71
541646.911,710891.103,1.71,-1,-1.71
541646.85,710891.035,1.7,-1,-1.7
541646.788,710890.968,1.72,-1,-1.72
541646.727,710890.9,1.72,-1,-1.72
541646.665,710890.832,1.71,-1,-1.71
541646.604,710890.765,1.7,-1,-1.7
541646.543,710890.697,1.72,-1,-1.72
541646.481,710890.63,1.77,-1,-1.77
541646.42,710890.562,1.71,-1,-1.71
541646.358,710890.495,1.7,-1,-1.7
541646.297,710890.427,1.7,-1,-1.7
541646.248,710890.366,1.7,-1,-1.7
541646.199,710890.304,1.7,-1,-1.7
541646.15,710890.243,1.72,-1,-1.72
541646.101,710890.181,1.73,-1,-1.73
541646.052,710890.12,1.71,-1,-1.71
541646.002,710890.058,1.71,-1,-1.71
541645.953,710889.997,1.7,-1,-1.7
541645.904,710889.935,1.69,-1,-1.69
541645.855,710889.874,1.69,-1,-1.69
541645.806,710889.812,1.7,-1,-1.7
541645.757,710889.751,1.69,-1,-1.69
541645.708,710889.689,1.68,-1,-1.68
541645.659,710889.628,1.69,-1,-1.69
541645.61,710889.566,1.68,-1,-1.68
541645.561,710889.505,1.67,-1,-1.67
541645.511,710889.444,1.68,-1,-1.68
541645.462,710889.382,1.69,-1,-1.69
541645.413,710889.321,1.71,-1,-1.71
541645.364,710889.259,1.7,-1,-1.7
541645.315,710889.198,1.7,-1,-1.7
541645.266,710889.136,1.72,-1,-1.72
541645.217,710889.075,1.68,-1,-1.68
541645.168,710889.013,1.7,-1,-1.7
541645.119,710888.952,1.69,-1,-1.69
541645.069,710888.89,1.69,-1,-1.69
541645.02,710888.829,1.7,-1,-1.7
541644.971,710888.767,1.71,-1,-1.71
541644.922,710888.706,1.68,-1,-1.68
541644.873,710888.644,1.69,-1,-1.69
541644.824,710888.583,1.69,-1,-1.69
541644.787,710888.552,1.71,-1,-1.71
541644.75,710888.522,1.68,-1,-1.68
541644.714,710888.491,1.68,-1,-1.68
541644.677,710888.46,1.69,-1,-1.69
541644.64,710888.429,1.68,-1,-1.68
541644.603,710888.399,1.69,-1,-1.69
541644.566,710888.368,1.69,-1,-1.69
541644.529,710888.337,1.69,-1,-1.69
541644.493,710888.306,1.69,-1,-1.69
541644.456,710888.276,1.68,-1,-1.68
541644.419,710888.245,1.69,-1,-1.69
541644.382,710888.214,1.69,-1,-1.69
541644.345,710888.183,1.69,-1,-1.69
541644.308,710888.153,1.7,-1,-1.7
541644.272,710888.122,1.68,-1,-1.68
541644.235,710888.091,1.69,-1,-1.69
541644.198,710888.061,1.7,-1,-1.7
541644.161,710888.03,1.69,-1,-1.69
541644.124,710887.999,1.68,-1,-1.68
541644.087,710887.968,1.68,-1,-1.68
541644.051,710887.938,1.68,-1,-1.68
541644.014,710887.907,1.68,-1,-1.68
541643.977,710887.876,1.68,-1,-1.68
541643.94,710887.845,1.67,-1,-1.67
541643.903,710887.815,1.67,-1,-1.67
541643.866,710887.784,1.68,-1,-1.68
541643.829,710887.753,1.67,-1,-1.67
541643.793,710887.722,1.66,-1,-1.66
541643.756,710887.692,1.69,-1,-1.69
541643.719,710887.661,1.67,-1,-1.67
541643.719,710887.655,1.67,-1,-1.67
541643.719,710887.649,1.67,-1,-1.67
541643.719,710887.643,1.67,-1,-1.67
541643.719,710887.636,1.68,-1,-1.68
541643.719,710887.63,1.73,-1,-1.73
541643.719,710887.624,1.73,-1,-1.73
541643.719,710887.618,1.7,-1,-1.7
541643.719,710887.612,1.71,-1,-1.71
541643.719,710887.606,1.72,-1,-1.72
541643.719,710887.6,1.72,-1,-1.72
541643.719,710887.594,1.73,-1,-1.73
541643.719,710887.587,1.72,-1,-1.72
541643.719,710887.581,1.72,-1,-1.72
541643.719,710887.575,1.73,-1,-1.73
541643.719,710887.569,1.73,-1,-1.73
541643.719,710887.563,1.72,-1,-1.72
541643.719,710887.557,1.72,-1,-1.72
541643.719,710887.551,1.72,-1,-1.72
541643.719,710887.544,1.7,-1,-1.7
541643.719,710887.538,1.7,-1,-1.7
541643.719,710887.532,1.69,-1,-1.69
541643.719,710887.526,1.69,-1,-1.69
541643.719,710887.52,1.69,-1,-1.69
541643.719,710887.514,1.7,-1,-1.7
541643.719,710887.508,1.68,-1,-1.68
541643.719,710887.502,1.68,-1,-1.68
541643.719,710887.495,1.68,-1,-1.68
541643.719,710887.489,1.68,-1,-1.68
541643.719,710887.483,1.68,-1,-1.68
541643.719,710887.477,1.67,-1,-1.67
541643.744,710887.446,1.68,-1,-1.68
541643.768,710887.416,1.73,-1,-1.73
541643.793,710887.385,1.66,-1,-1.66
541643.817,710887.354,1.67,-1,-1.67
541643.842,710887.323,1.67,-1,-1.67
541643.867,710887.293,1.67,-1,-1.67
541643.891,710887.262,1.68,-1,-1.68
541643.916,710887.231,1.68,-1,-1.68
541643.94,710887.201,1.68,-1,-1.68
541643.965,710887.17,1.68,-1,-1.68
541643.99,710887.139,1.68,-1,-1.68
541644.014,710887.109,1.67,-1,-1.67
541644.039,710887.078,1.65,-1,-1.65
541644.063,710887.047,1.65,-1,-1.65
541644.088,710887.016,1.65,-1,-1.65
541644.113,710886.986,1.64,-1,-1.64
541644.137,710886.955,1.64,-1,-1.64
541644.162,710886.924,1.65,-1,-1.65
541644.186,710886.894,1.65,-1,-1.65
541644.211,710886.863,1.65,-1,-1.65
541644.236,710886.832,1.66,-1,-1.66
541644.26,710886.802,1.68,-1,-1.68
541644.285,710886.771,1.66,-1,-1.66
541644.309,710886.74,1.64,-1,-1.64
541644.334,710886.71,1.64,-1,-1.64
541644.359,710886.679,1.65,-1,-1.65
541644.383,710886.648,1.65,-1,-1.65
541644.408,710886.617,1.66,-1,-1.66
541644.432,710886.587,1.68,-1,-1.68
541644.457,710886.556,1.69,-1,-1.69
541644.493,710886.55,1.65,-1,-1.65
541644.528,710886.544,1.66,-1,-1.66
541644.564,710886.538,1.65,-1,-1.65
541644.6,710886.532,1.65,-1,-1.65
541644.635,710886.526,1.66,-1,-1.66
541644.671,710886.521,1.66,-1,-1.66
541644.707,710886.515,1.66,-1,-1.66
541644.742,710886.509,1.66,-1,-1.66
541644.778,710886.503,1.65,-1,-1.65
541644.814,710886.497,1.64,-1,-1.64
541644.849,710886.491,1.63,-1,-1.63
541644.885,710886.485,1.64,-1,-1.64
541644.921,710886.479,1.64,-1,-1.64
541644.956,710886.473,1.66,-1,-1.66
541644.992,710886.467,1.66,-1,-1.66
541645.028,710886.462,1.66,-1,-1.66
541645.064,710886.456,1.66,-1,-1.66
541645.099,710886.45,1.66,-1,-1.66
541645.135,710886.444,1.68,-1,-1.68
541645.171,710886.438,1.56,-1,-1.56
541645.206,710886.432,1.52,-1,-1.52
541645.242,710886.426,1.5,-1,-1.5
541645.278,710886.42,1.48,-1,-1.48
541645.313,710886.414,1.38,-1,-1.38
541645.349,710886.408,1.48,-1,-1.48
541645.385,710886.403,1.48,-1,-1.48
541645.42,710886.397,1.46,-1,-1.46
541645.456,710886.391,1.4,-1,-1.4
541645.492,710886.385,1.34,-1,-1.34
541645.527,710886.379,1.4,-1,-1.4
541645.563,710886.373,1.4,-1,-1.4
541645.606,710886.391,1.28,-1,-1.28
541645.649,710886.41,1.28,-1,-1.28
541645.692,710886.428,1.28,-1,-1.28
541645.735,710886.447,1.28,-1,-1.28
541645.778,710886.465,1.3,-1,-1.3
541645.821,710886.484,1.3,-1,-1.3
541645.864,710886.502,1.3,-1,-1.3
541645.907,710886.521,1.24,-1,-1.24
541645.95,710886.539,1.22,-1,-1.22
541645.993,710886.558,1.22,-1,-1.22
541646.036,710886.576,1.22,-1,-1.22
541646.079,710886.595,1.2,-1,-1.2
541646.122,710886.613,1.34,-1,-1.34
541646.165,710886.632,1.18,-1,-1.18
541646.208,710886.65,1.18,-1,-1.18
541646.251,710886.668,1.16,-1,-1.16
541646.294,710886.687,1.12,-1,-1.12
541646.337,710886.705,1.06,-1,-1.06
541646.38,710886.724,1.02,-1,-1.02
541646.423,710886.742,0.98,-1,-0.98
541646.466,710886.761,0.98,-1,-0.98
541646.509,710886.779,0.98,-1,-0.98
541646.552,710886.798,0.88,-1,-0.88
541646.595,710886.816,0.82,-1,-0.82
541646.638,710886.835,0.78,-1,-0.78
541646.681,710886.853,0.7,-1,-0.7
541646.724,710886.872,0.77,-1,-0.77
541646.767,710886.89,0.77,-1,-0.77
541646.81,710886.909,0.66,-1,-0.66
541646.853,710886.927,1.66,-1,-1.66
541646.896,710886.939,1.7,-1,-1.7
541646.939,710886.952,1.7,-1,-1.7
541646.982,710886.964,1.7,-1,-1.7
541647.025,710886.976,1.66,-1,-1.66
541647.068,710886.988,1.56,-1,-1.56
541647.111,710887.001,1.46,-1,-1.46
541647.154,710887.013,1.38,-1,-1.38
541647.197,710887.025,1.32,-1,-1.32
541647.24,710887.038,1.26,-1,-1.26
541647.283,710887.05,1.22,-1,-1.22
541647.326,710887.062,1.06,-1,-1.06
541647.369,710887.075,1.06,-1,-1.06
541647.412,710887.087,0.9,-1,-0.9
541647.455,710887.099,0.86,-1,-0.86
541647.498,710887.112,0.78,-1,-0.78
541647.541,710887.124,0.86,-1,-0.86
541647.584,710887.136,0.98,-1,-0.98
541647.627,710887.148,0.98,-1,-0.98
541647.67,710887.161,0.94,-1,-0.94
541647.713,710887.173,0.96,-1,-0.96
541647.756,710887.185,0.96,-1,-0.96
541647.799,710887.198,0.94,-1,-0.94
541647.842,710887.21,0.98,-1,-0.98
541647.885,710887.222,1.04,-1,-1.04
541647.928,710887.235,1.16,-1,-1.16
541647.971,710887.247,1.28,-1,-1.28
541648.014,710887.259,1.66,-1,-1.66
541648.057,710887.271,1.66,-1,-1.66
541648.1,710887.284,1.68,-1,-1.68
541648.143,710887.296,1.68,-1,-1.68
541648.168,710887.29,1.69,-1,-1.69
541648.192,710887.284,1.68,-1,-1.68
541648.217,710887.278,1.68,-1,-1.68
541648.241,710887.271,1.64,-1,-1.64
541648.266,710887.265,1.66,-1,-1.66
541648.29,710887.259,1.66,-1,-1.66
541648.315,710887.253,1.67,-1,-1.67
541648.34,710887.247,1.65,-1,-1.65
541648.364,710887.241,1.66,-1,-1.66
541648.389,710887.235,1.66,-1,-1.66
541648.413,710887.229,1.66,-1,-1.66
541648.438,710887.222,1.65,-1,-1.65
541648.462,710887.216,1.65,-1,-1.65
541648.487,710887.21,1.66,-1,-1.66
541648.512,710887.204,1.65,-1,-1.65
541648.536,710887.198,1.64,-1,-1.64
541648.561,710887.192,1.65,-1,-1.65
541648.585,710887.186,1.65,-1,-1.65
541648.61,710887.179,1.65,-1,-1.65
541648.634,710887.173,1.65,-1,-1.65
541648.659,710887.167,1.65,-1,-1.65
541648.683,710887.161,1.66,-1,-1.66
541648.708,710887.155,1.66,-1,-1.66
541648.733,710887.149,1.67,-1,-1.67
541648.757,710887.143,1.66,-1,-1.66
541648.782,710887.137,1.66,-1,-1.66
541648.806,710887.13,1.64,-1,-1.64
541648.831,710887.124,1.65,-1,-1.65
541648.855,710887.118,1.65,-1,-1.65
541648.88,710887.112,1.65,-1,-1.65
541648.874,710887.124,1.68,-1,-1.68
541648.868,710887.137,1.66,-1,-1.66
541648.862,710887.149,1.65,-1,-1.65
541648.855,710887.161,1.65,-1,-1.65
541648.849,710887.174,1.65,-1,-1.65
541648.843,710887.186,1.66,-1,-1.66
541648.837,710887.198,1.64,-1,-1.64
541648.831,710887.21,1.66,-1,-1.66
541648.824,710887.223,1.66,-1,-1.66
541648.818,710887.235,1.66,-1,-1.66
541648.812,710887.247,1.66,-1,-1.66
541648.806,710887.26,1.66,-1,-1.66
541648.8,710887.272,1.66,-1,-1.66
541648.794,710887.284,1.66,-1,-1.66
541648.787,710887.296,1.66,-1,-1.66
541648.781,710887.309,1.67,-1,-1.67
541648.775,710887.321,1.68,-1,-1.68
541648.769,710887.333,1.67,-1,-1.67
541648.763,710887.346,1.67,-1,-1.67
541648.757,710887.358,1.69,-1,-1.69
541648.75,710887.37,1.68,-1,-1.68
541648.744,710887.383,1.65,-1,-1.65
541648.738,710887.395,1.65,-1,-1.65
541648.732,710887.407,0.65,-1,-0.65
541648.726,710887.42,1.66,-1,-1.66
541648.72,710887.432,1.66,-1,-1.66
541648.713,710887.444,1.66,-1,-1.66
541648.707,710887.456,1.65,-1,-1.65
541648.701,710887.469,1.66,-1,-1.66
541648.695,710887.481,0.62,-1,-0.62
541648.677,710887.512,1.68,-1,-1.68
541648.658,710887.542,1.68,-1,-1.68
